"taxon","n_pairs","median_before","median_after","median_delta","p","p_adj","disease"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",29,3.17399207803697,3.43810942399337,0.112460139289552,0.845699205144763,0.97768443773058,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__",29,-1.35021362952194,-1.52273517403006,-0.0167108675055576,0.845699205144763,0.97768443773058,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas;s__",29,-1.48638665369216,-1.61242461030126,0.0417787667598988,0.845699205144763,0.97768443773058,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__",29,-1.43421429159695,-1.53835579209604,0.0417787667598988,0.845699205144763,0.97768443773058,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__",29,2.48760104916795,2.17456993898225,-0.0313264853556439,0.862662739174041,0.97768443773058,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;__",29,3.57143525127468,3.33485362627346,-0.0167108675055576,0.862662739174041,0.97768443773058,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__pullicaecorum",29,-1.29583111400433,-1.52273517403006,0.0417787667598988,0.862662739174041,0.97768443773058,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__putredinis",29,-1.38537553613516,-1.52273517403006,0.0668854943259609,0.862662739174041,0.97768443773058,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii",29,4.34444508732875,4.46462536042536,-0.192281808097884,0.879689841684979,0.980637856304567,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__",29,-1.48638665369216,-1.52273517403006,0.0417787667598988,0.879689841684979,0.980637856304567,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__;__",29,-1.43421429159695,-1.52273517403006,0.0417787667598988,0.896772761996841,0.991553623020897,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__;__",29,4.16277622711551,3.95478708341322,0.0226107995184393,0.913903671752854,1,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__zeae",29,-1.48638665369216,-1.53835579209604,0.0417787667598988,0.931074675677839,1,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__",29,-0.951186472374878,-0.763383133582049,0.0820701125185823,0.948277822491336,1,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri",29,-1.29583111400433,-1.27260195327969,0.0417787667598988,0.948277822491336,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus",29,-1.48638665369216,-1.53835579209604,-0.0167108675055576,0.948277822491336,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__formicilis",29,-0.951186472374878,-0.818969905922296,-0.0167108675055576,0.965505115951086,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;__",29,-1.35021362952194,-1.52273517403006,0.0668854943259609,0.965505115951086,1,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__",29,-1.27653916871609,-1.27260195327969,-0.0167108675055576,0.982748526001329,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__neonatale",29,-1.48638665369216,-1.61242461030126,0.0668854943259609,0.982748526001329,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__",29,-1.26720126028146,-1.27260195327969,-0.0895282070447223,1,1,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__",29,-1.27653916871609,-1.2802668905678,0.0668854943259609,1,1,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella;s__",29,-1.48638665369216,-1.6432949409911,0.0417787667598988,1,1,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__catus",29,-1.27653916871609,-1.45355595504146,-0.0167108675055576,1,1,"UC"
