"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1700109H08Rik",16.005684809255,1.83594764884687e-06,0.00144268593724661,0.488096518808313,0.999626031159817
"1700109K24Rik",79.2882688395265,2.46200753161026e-06,0.00144267630110049,0.516478799274138,0.999626031159817
"1700112E06Rik",78.7805913390813,1.54430368640325e-06,0.0014426672323111,0.733216737505144,0.999626031159817
"1700113A16Rik",619.51559276029,5.99647233685251e-06,0.00144259857710042,0.486366835118226,0.999626031159817
"1700120C14Rik",3.42986990129809,-1.7828064584248e-06,0.00144269318794127,0.175873969059067,0.999626031159817
"1700120K04Rik",21.0284454468139,7.68747397022818e-06,0.00144269278490886,0.0107125703393948,0.999626031159817
"1700123M08Rik",43.6703896257997,3.60963738477411e-06,0.00144267109671771,0.406285692491449,0.999626031159817
"1700123O20Rik",1235.39672678199,7.90723098775763e-06,0.00144262599733197,0.298326829196627,0.999626031159817
"1810010H24Rik",29.737363900512,-2.04956723217212e-06,0.00144267750566496,0.571225833261872,0.999626031159817
"1810011O10Rik",175.11667848758,2.05433892724973e-06,0.00144262480023625,0.774906928408312,0.999626031159817
"1810013L24Rik",2410.25134637094,1.75597519198641e-05,0.00144253122929636,0.26500282553829,0.999626031159817
"1810014B01Rik",111.993107533887,4.4018193405376e-06,0.00144264746374183,0.238019768892111,0.999626031159817
"1810021B22Rik",53.3630978008252,4.73925155798635e-06,0.00144267210793486,0.280585666833758,0.999626031159817
"1810022K09Rik",971.787290624199,5.99622393340145e-06,0.00144253841211734,0.580816046246945,0.999626031159817
"1810024B03Rik",13.9268972958022,1.79385797573044e-06,0.00144268834886976,0.431203758475035,0.999626031159817
"1810026B05Rik",332.251161181184,-4.25540355874187e-06,0.00144256659861968,0.661199498489003,0.999626031159817
"1810026J23Rik",3033.54632399248,3.57972445448389e-05,0.00144250646901811,0.0902018396388745,0.999626031159817
"1810030O07Rik",2130.74488257406,-9.48014053812308e-06,0.00144242558246377,0.507784761968987,0.999626031159817
"1810032O08Rik",351.218990243968,2.67380512643378e-05,0.00144277315795094,0.398026053294271,0.999626031159817
"1810034E14Rik",118.911496518347,1.82950408175789e-06,0.00144267226380563,0.656440666962673,0.999626031159817
"1810037I17Rik",1538.76161014033,4.08204112530442e-05,0.00144265334204747,0.632289707582943,0.999626031159817
"1810041L15Rik",69.1750452175179,-1.78341916910205e-06,0.00144268948634686,0.396229905933001,0.999626031159817
"1810043H04Rik",279.747356463918,1.51722292403609e-05,0.00144263055582709,0.0768105054217394,0.999626031159817
"1810044D09Rik",16.2294455636011,1.0705722153053e-06,0.00144268755366657,0.649500932905069,0.999626031159817
