"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Cdc25b",2686.64526518226,-0.108459105984769,0.138477188001582,0.00580994810202121,0.401750292787408
"Chrdl1",7497.06199409253,0.0180267523139819,0.0342468031352577,0.00597240483997528,0.401750292787408
"Dhrs4",434.487492759821,-0.160896833513048,0.206442920482029,0.005505216924743,0.401750292787408
"Gap43",443.527645598032,-0.0126942475449254,0.0287012615058738,0.00596601796440374,0.401750292787408
"Gzme",28.863999124579,-0.00489698095012673,0.0245230877881849,0.00572856790498338,0.401750292787408
"Jup",5240.28035500754,-0.135152694303322,0.128557998282999,0.00556683483199647,0.401750292787408
"Mthfd1l",1902.53182621529,-0.00892154613254892,0.0261632756662472,0.00554573906538046,0.401750292787408
"Mut",1678.9200897865,0.124717605911923,0.132726920247797,0.00591553462502261,0.401750292787408
"Nrp2",6756.81664586562,0.0832437060916009,0.0565561081332382,0.0058962689288714,0.401750292787408
"Rhoc",6808.82538613623,-0.101010975202703,0.0713509385621201,0.00578880047155211,0.401750292787408
"Slc6a2",390.506494075641,0.0159006132103726,0.0317193864256615,0.00596710983985154,0.401750292787408
"Zfp622",3379.71442280125,-0.103064178680206,0.0800557822815663,0.00574600942720115,0.401750292787408
"Sema4c",2544.69235942715,-0.102622098520758,0.109465367087712,0.00604419561873689,0.404369826449191
